|PPM 364757|20 44 57.480|-66 12 11.52|-0.0076|  0.0110|  3.4|A5        |F    |STAR A5|
|PPM 357533|09 45 14.808|-62 30 28.44|-0.0020|  0.0070|  3.4|G0        |F    |STAR G0|
|PPM 363636|18 52 13.008|-62 11 15.36|-0.0008| -0.0140|  3.4|B2        |D F  |STAR B2|
|PPM 357895|10 17 04.968|-61 19 56.28|-0.0034|  0.0050|  3.4|K5        |D F  |STAR K5|
|PPM 343507|15 12 17.112|-52 05 57.48|-0.0121| -0.0730|  3.4|K0        |D F  |STAR K0|
|PPM 320215|15 05 07.152|-47 03 04.68|-0.0023| -0.0300|  3.4|B5        |D  V |STAR B5|
|PPM 305559|01 06 05.136|-46 43 06.24|-0.0014|  0.0040|  3.4|K0        |D    |STAR K0|
|PPM 305902|01 28 21.936|-43 19 05.52|-0.0013| -0.2080|  3.4|K5        |F    |STAR K5|
|PPM 231150|16 04 22.200|-11 22 22.44|-0.0043| -0.0270|  3.4|F8        |D  V |STAR F8|
|PPM 209790|01 08 35.400|-10 10 56.28| 0.0147| -0.1380|  3.4|K0        |D F  |STAR K0|
|PPM 202530|19 06 14.952|-04 52 57.00|-0.0011| -0.0900|  3.4|B9        |F    |STAR B9|
|PPM 188024|05 24 28.632|-02 23 49.56| 0.0001|  0.0010|  3.4|B1        |D    |STAR B1|
|PPM 179083|13 34 41.592|-00 35 45.24|-0.0190|  0.0420|  3.4|A2        |F    |STAR A2|
|PPM 167816|19 25 29.904|+03 06 53.28| 0.0171|  0.0820|  3.4|F0        |F    |STAR F0|
|PPM 159316|12 55 36.216|+03 23 50.64|-0.0313| -0.0540|  3.4|M0        |F    |STAR M0|
|PPM 400124|08 46 46.704|+06 25 06.96|-0.0130| -0.0500|  3.4|          |BD   |   STAR|
|PPM 141743|22 41 27.720|+10 49 52.68| 0.0055| -0.0120|  3.4|B8        |F    |STAR B8|
|PPM 122983|06 45 17.352|+12 53 44.16|-0.0079| -0.1910|  3.4|F5        |F    |STAR F5|
|PPM 100220|10 16 41.400|+23 25 02.28| 0.0013| -0.0070|  3.4|F0        |D F  |STAR F0|
|PPM 106324|17 46 27.528|+27 43 14.52|-0.0234| -0.7510|  3.4|G5        |D F  |STAR G5|
|PPM 91161 |01 53 04.896|+29 34 43.68| 0.0009| -0.2350|  3.4|F5        |D F  |STAR F5|
|PPM 51795 |10 17 05.808|+42 54 51.84|-0.0149| -0.0380|  3.4|A2        |F    |STAR A2|
|PPM 16654 |08 30 15.864|+60 43 05.52|-0.0182| -0.1070|  3.4|G0        |D F  |STAR G0|
|PPM 22372 |20 45 17.376|+61 50 19.68| 0.0123|  0.8180|  3.4|K0        |D F  |STAR K0|
|PPM 13322 |01 54 23.712|+63 40 12.36| 0.0048| -0.0210|  3.4|B3        |F    |STAR B3|
|PPM 354837|05 33 37.512|-62 29 23.64| 0.0003|  0.0090|  3.5|F5        |F    |STAR F5|
|PPM 345992|17 25 23.736|-56 22 39.72| 0.0022| -0.0160|  3.5|B1        |D    |STAR B1|
|PPM 338507|09 56 51.768|-54 34 04.08|-0.0012|  0.0030|  3.5|B5        |D F  |STAR B5|
|PPM 336522|07 56 46.704|-52 58 56.28|-0.0032|  0.0210|  3.5|B3        |F    |STAR B3|
|PPM 350542|22 48 33.312|-51 19 00.84| 0.0115| -0.0710|  3.5|A2        |F    |STAR A2|
|PPM 324133|18 28 49.896|-49 04 13.80| 0.0151| -0.2250|  3.5|K0        |V    |STAR K0|
|PPM 317896|12 53 06.936|-48 56 35.52|-0.0074| -0.0180|  3.5|K2        |V    |STAR K2|
|PPM 324099|18 26 58.416|-45 58 06.60|-0.0015| -0.0540|  3.5|B3        |F    |STAR B3|
|PPM 319038|13 58 16.248|-42 06 03.24|-0.0028| -0.0330|  3.5|B3        |V    |STAR B3|
|PPM 318895|13 49 30.264|-41 41 16.44|-0.0022| -0.0440|  3.5|B2        |     |STAR B2|
|PPM 289465|11 52 54.528|-33 54 29.52|-0.0046| -0.0110|  3.5|B9        |D  V |STAR B9|
|PPM 289049|11 33 00.120|-31 51 27.36|-0.0162| -0.0390|  3.5|G5        |D F  |STAR G5|
|PPM 251469|07 01 43.152|-27 56 05.28|-0.0004|  0.0050|  3.5|K5        |D F  |STAR K5|
|PPM 269132|18 57 43.800|-21 06 24.12| 0.0023| -0.0120|  3.5|K0        |F    |STAR K0|
|PPM 210580|01 44 04.080|-15 56 15.00|-0.1191|  0.8560|  3.5|K0        |D F  |STAR K0|
|PPM 233350|17 37 35.208|-15 23 54.60|-0.0029| -0.0580|  3.5|A5        |D F  |STAR A5|
|PPM 216268|05 46 57.336|-14 49 19.20|-0.0011| -0.0010|  3.5|A2        |F    |STAR A2|
|PPM 186110|03 43 14.904|-09 45 48.24|-0.0062|  0.7450|  3.5|K0        |F    |STAR K0|
|PPM 198983|15 49 37.224|-03 25 48.72|-0.0057| -0.0240|  3.5|A0        |F    |STAR A0|
|PPM 168843|19 52 28.368|+01 00 20.52| 0.0007| -0.0070|  3.5|G0        |F    |STAR G0|
|PPM 400042|02 43 18.000|+03 14 08.88|-0.0090| -0.1500|  3.5|          |BD   |   STAR|
|PPM 172728|22 10 11.976|+06 11 52.08| 0.0185|  0.0270|  3.5|A2        |F    |STAR A2|
|PPM 154193|08 16 30.936|+09 11 07.80|-0.0030| -0.0490|  3.5|K2        |F    |STAR K2|
|PPM 156093|09 41 09.048|+09 53 32.28|-0.0096| -0.0370|  3.5|F5        |F    |STAR F5|
|PPM 149166|05 35 08.424|+09 56 03.84| 0.0013| -0.0020|  3.5|O         |PD   |STAR O0|
|PPM 119535|04 00 40.824|+12 29 25.08|-0.0004| -0.0120|  3.5|B3        |F    |STAR B3|
|PPM 127121|10 07 19.944|+16 45 45.72|-0.0001|  0.0000|  3.5|A0        |F    |STAR A0|
|PPM 119934|04 28 37.008|+19 10 49.44| 0.0076| -0.0380|  3.5|K0        |F    |STAR K0|
|PPM 137344|19 58 45.432|+19 29 31.92| 0.0046|  0.0240|  3.5|K5        |F    |STAR K5|
|PPM 97380 |07 20 07.368|+21 58 56.28|-0.0019| -0.0120|  3.5|F0        |D F  |STAR F0|
|PPM 114859|22 50 00.192|+24 36 05.76| 0.0108| -0.0420|  3.5|K0        |F    |STAR K0|
|PPM 75790 |11 18 28.728|+33 05 39.48|-0.0021|  0.0280|  3.5|K0        |D F  |STAR K0|
|PPM 78453 |15 15 30.168|+33 18 53.28| 0.0069| -0.1120|  3.5|K0        |D F  |STAR K0|
|PPM 79578 |16 42 53.760|+38 55 20.28| 0.0032| -0.0820|  3.5|K0        |D F  |STAR K0|
|PPM 54491 |15 01 56.760|+40 23 26.16|-0.0036| -0.0280|  3.5|G5        |F    |STAR G5|
|PPM 23981 |22 49 40.824|+66 12 01.44|-0.0108| -0.1250|  3.5|K0        |F    |STAR K0|
|PPM 371724|13 02 16.224|-71 32 56.04| 0.0540| -0.0210|  3.6|K2        |F    |STAR K2|
|PPM 358955|11 45 36.384|-66 43 43.32|-0.0173|  0.0370|  3.6|A5        |D F  |STAR A5|
|PPM 364428|20 08 43.584|-66 10 55.56| 0.1993| -1.1310|  3.6|G5        |F    |STAR G5|
|PPM 362896|17 45 43.968|-64 43 25.68|-0.0022| -0.0540|  3.6|K0        |F    |STAR K0|
|PPM 362756|17 31 05.904|-60 41 01.68|-0.0080| -0.0960|  3.6|B8        |D F  |STAR B8|
|PPM 359351|12 21 21.552|-60 24 03.96|-0.0236|  0.0960|  3.6|K2        |     |STAR K2|
|PPM 348943|20 54 48.576|-58 27 15.12| 0.0021| -0.0260|  3.6|K0        |D F  |STAR K0|
|PPM 337769|09 16 12.000|-57 32 29.76|-0.0045| -0.0160|  3.6|K5        |V    |STAR K5|
|PPM 337127|08 40 17.592|-52 55 19.20|-0.0024|  0.0190|  3.6|B3        |F    |STAR B3|
|PPM 331742|02 16 30.600|-51 30 43.92| 0.0102| -0.0270|  3.6|B8        |D F  |STAR B8|
|PPM 320817|15 38 03.240|-42 34 01.92|-0.0128|  0.0670|  3.6|K5        |D  V |STAR K5|
|PPM 314390|09 30 41.952|-40 28 00.48|-0.0169|  0.0640|  3.6|F5        |D    |STAR F5|
|PPM 295577|16 52 20.136|-38 01 03.36|-0.0010| -0.0320|  3.6|B2        |     |STAR B2|
|PPM 293750|15 21 48.384|-36 15 41.04|-0.0074| -0.0840|  3.6|K5        |D F  |STAR K5|
|PPM 280068|04 17 53.712|-33 47 55.68| 0.0056| -0.0340|  3.6|B9        |PD   |STAR B9|
|PPM 264451|15 37 01.464|-28 08 06.00|-0.0007|  0.0030|  3.6|K2        |D F  |STAR K2|
|PPM 249307|05 44 27.792|-22 26 54.24|-0.0211| -0.3700|  3.6|F8        |D F  |STAR F8|
|PPM 224248|11 19 20.448|-14 46 42.96|-0.0084|  0.2070|  3.6|K0        |F    |STAR K0|
|PPM 237217|20 18 03.264|-12 32 41.28| 0.0044|  0.0040|  3.6|G5        |D F  |STAR G5|
|PPM 222562|10 10 35.280|-12 21 14.76|-0.0138| -0.0880|  3.6|K0        |D F  |STAR K0|
|PPM 182115|00 19 25.680|-08 49 26.04|-0.0009| -0.0360|  3.6|K0        |D F  |STAR K0|
|PPM 183392|01 24 01.416|-08 11 00.24|-0.0053| -0.2180|  3.6|K0        |D F  |STAR K0|
|PPM 187900|05 17 36.384|-06 50 39.84|-0.0010| -0.0080|  3.6|B5        |D F  |STAR B5|
|PPM 158259|11 50 41.712|+01 45 52.92| 0.0495| -0.2710|  3.6|F8        |F    |STAR F8|
|PPM 146534|03 24 48.792|+09 01 44.04|-0.0044| -0.0780|  3.6|G5        |F    |STAR G5|
|PPM 400225|17 14 39.192|+14 23 24.00| 0.0000|  0.0500|  3.6|          |BD   |   STAR|
|PPM 400272|20 37 33.000|+14 35 42.00| 0.0080| -0.0300|  3.6|          |BD   |   STAR|
|PPM 117418|01 31 29.016|+15 20 44.88| 0.0019| -0.0050|  3.6|G5        |F    |STAR G5|
|PPM 119792|04 19 47.592|+15 37 39.36| 0.0080| -0.0250|  3.6|K0        |F    |STAR K0|
|PPM 119937|04 28 39.720|+15 52 15.24| 0.0067| -0.0280|  3.6|F0        |PD   |STAR F0|
|PPM 123822|07 18 05.568|+16 32 25.44|-0.0033| -0.0370|  3.6|A2        |F    |STAR A2|
|PPM 127320|10 19 58.416|+19 50 28.68| 0.0209| -0.1540|  3.6|K0        |D    |STAR K0|
|PPM 92934 |03 49 09.744|+24 03 12.24| 0.0013| -0.0470|  3.6|B8        |D F  |STAR B8|
|PPM 97908 |07 44 26.832|+24 23 52.80|-0.0024| -0.0520|  3.6|G5        |D F  |STAR G5|
|PPM 92012 |02 49 59.040|+27 15 37.80| 0.0050| -0.1170|  3.6|B8        |D F  |STAR B8|
|PPM 77975 |14 31 49.800|+30 22 17.04|-0.0077|  0.1190|  3.6|K0        |D F  |STAR K0|
|PPM 79555 |16 41 17.160|+31 36 10.44|-0.0380|  0.3870|  3.6|G0        |PD   |STAR G0|
|PPM 72194 |06 52 47.328|+33 57 40.32|-0.0002| -0.0480|  3.6|A2        |D F  |STAR A2|
|PPM 63726 |23 01 55.272|+42 19 33.60| 0.0020| -0.0060|  3.6|B5        |F    |STAR B5|
|PPM 50987 |09 03 37.536|+47 09 23.40|-0.0032| -0.0540|  3.6|A0        |D F  |STAR A0|
|PPM 44238 |01 37 59.568|+48 37 41.52| 0.0065| -0.1130|  3.6|K0        |F    |STAR K0|
|PPM 18861 |14 04 23.352|+64 22 32.88|-0.0084|  0.0180|  3.6|A0        |F    |STAR A0|
|PPM 9830  |18 21 03.384|+72 43 58.44| 0.1194| -0.3490|  3.6|F8        |D F  |STAR F8|
|PPM 369878|08 18 31.656|-76 55 10.56| 0.0339|  0.1210|  3.7|F5        |V    |STAR F5|
|PPM 357174|09 11 16.728|-62 19 00.84|-0.0046|  0.0210|  3.7|B3        |P   V|STAR B3|
|PPM 344521|16 03 31.776|-57 46 31.44|-0.0196| -0.0950|  3.7|A2        |PD  V|STAR A2|
|PPM 349299|21 19 51.816|-53 26 57.48| 0.0096| -0.0590|  3.7|A5        |PD  V|STAR A5|
|PPM 331456|01 55 57.480|-51 36 32.04| 0.0731|  0.2920|  3.7|G5        |D F  |STAR G5|
|PPM 346577|18 06 37.872|-50 05 29.40|-0.0010| -0.0140|  3.7|B1        |F    |STAR B1|
|PPM 315541|10 37 18.168|-48 13 32.52|-0.0145| -0.0210|  3.7|F2        |D  V |STAR F2|
|PPM 328952|23 06 52.824|-43 31 13.08|-0.0028| -0.0070|  3.7|F5        |D  V |STAR F5|
|PPM 312247|07 52 13.032|-40 34 33.24|-0.0008|  0.0030|  3.7|G5        |F    |STAR G5|
|PPM 284382|07 45 15.288|-37 58 07.68|-0.0008| -0.0050|  3.7|K5        |     |STAR K5|
|PPM 298559|19 06 25.152|-37 03 48.96| 0.0076| -0.2910|  3.7|F8        |D  V |STAR F8|
|PPM 285573|08 43 35.544|-33 11 11.04|-0.0009|  0.0110|  3.7|B2        |F    |STAR B2|
|PPM 293678|15 17 49.848|-30 08 54.96|-0.0007| -0.0030|  3.7|K0        |V    |STAR K0|
|PPM 264903|15 56 53.088|-29 12 50.76|-0.0009| -0.0210|  3.7|B3        |D  V |STAR B3|
|PPM 272494|21 26 40.032|-22 24 40.68| 0.0001|  0.0230|  3.7|G5        |D F  |STAR G5|
|PPM 274643|23 09 26.808|-21 10 20.64| 0.0040|  0.0310|  3.7|K0        |F    |STAR K0|
|PPM 214663|04 40 26.520|-19 40 17.40| 0.0019| -0.0910|  3.7|M0        |D  V |STAR M0|
|PPM 239166|21 40 05.448|-16 39 44.28| 0.0132| -0.0230|  3.7|F0        |F    |STAR F0|
|PPM 216474|05 56 24.288|-14 10 03.72|-0.0029|  0.1390|  3.7|F0        |F    |STAR F0|
|PPM 220588|08 46 22.536|-13 32 52.08| 0.0014| -0.0160|  3.7|G5        |D  V |STAR G5|
|PPM 210734|01 51 27.648|-10 20 06.36| 0.0028| -0.0390|  3.7|K0        |D F  |STAR K0|
|PPM 185905|03 32 55.848|-09 27 29.88|-0.0658|  0.0210|  3.7|K0        |F    |STAR K0|
|PPM 206868|22 52 36.864|-07 34 46.56| 0.0008|  0.0370|  3.7|M0        |F    |STAR M0|
|PPM 160949|14 46 14.928|+01 53 34.08|-0.0076| -0.0260|  3.7|A0        |F    |STAR A0|
|PPM 148148|04 54 15.096|+02 26 26.52| 0.0000|  0.0000|  3.7|B3        |F    |STAR B3|
|PPM 173938|23 17 09.936|+03 16 56.28| 0.0509|  0.0170|  3.7|K0        |F    |STAR K0|
|PPM 161966|15 50 48.960|+04 28 39.72| 0.0086|  0.0630|  3.7|A2        |F    |STAR A2|
|PPM 148064|04 51 12.360|+05 36 18.36|-0.0001|  0.0010|  3.7|B3        |F    |STAR B3|
|PPM 168947|19 55 18.792|+06 24 24.12| 0.0032| -0.4820|  3.7|K0        |F    |STAR K0|
|PPM 165207|18 07 21.000|+09 33 50.04|-0.0041|  0.0800|  3.7|A3        |F    |STAR A3|
|PPM 146568|03 27 10.152|+09 43 57.72| 0.0040| -0.0390|  3.7|B8        |F    |STAR B8|
|PPM 131676|15 46 11.256|+15 25 18.48| 0.0046| -0.0450|  3.7|A2        |F    |STAR A2|
|PPM 92806 |03 44 52.536|+24 06 47.88| 0.0014| -0.0460|  3.7|B5        |F    |STAR B5|
|PPM 103553|14 44 59.208|+27 04 27.48|-0.0033|  0.0130|  3.7|A0        |D    |STAR A0|
|PPM 104044|15 27 49.728|+29 06 20.52|-0.0137|  0.0860|  3.7|F0        |D F  |STAR F0|
|PPM 106582|17 57 45.888|+29 14 52.44| 0.0064| -0.0170|  3.7|K0        |F    |STAR K0|
|PPM 68738 |03 44 19.128|+32 17 17.52| 0.0007| -0.0140|  3.7|B1        |DH   |STAR B1|
|PPM 400283|21 14 47.400|+38 02 44.16| 0.0140|  0.4400|  3.7|          |BD   |   STAR|
|PPM 60925 |21 04 55.872|+43 55 40.44| 0.0008|  0.0010|  3.7|K5        |F    |STAR K5|
|PPM 52620 |11 46 03.024|+47 46 45.84|-0.0136|  0.0300|  3.7|K0        |F    |STAR K0|
|PPM 25529 |00 36 58.296|+53 53 48.84| 0.0022| -0.0090|  3.7|B3        |F    |STAR B3|
|PPM 30177 |05 59 31.632|+54 17 04.92| 0.0093| -0.1250|  3.7|K0        |D F  |STAR K0|
|PPM 19869 |16 23 59.472|+61 30 51.84|-0.0030|  0.0760|  3.7|G5        |D    |STAR G5|
|PPM 17085 |09 31 31.704|+63 03 42.84| 0.0160|  0.0280|  3.7|F0        |F    |STAR F0|
|PPM 372410|14 47 51.648|-79 02 41.28|-0.0041| -0.0150|  3.8|K5        |F    |STAR K5|
|PPM 375094|21 41 28.560|-77 23 24.36| 0.0137| -0.2400|  3.8|K0        |F    |STAR K0|
|PPM 369422|07 08 44.880|-70 29 56.40| 0.0046|  0.1060|  3.8|K0        |D F  |STAR K0|
|PPM 356715|08 25 44.184|-66 08 13.20|-0.0059| -0.1550|  3.8|K0        |F    |STAR K0|
|PPM 353699|03 44 11.976|-64 48 25.20| 0.0490|  0.0760|  3.8|K0        |D F  |STAR K0|
|PPM 359197|12 06 52.872|-64 36 48.96| 0.0046| -0.0300|  3.8|F0        |D  V |STAR F0|
|PPM 361956|16 15 26.256|-63 41 08.16| 0.0003| -0.0110|  3.8|G0        |D F  |STAR G0|
|PPM 351869|00 31 32.808|-62 57 29.88| 0.0153| -0.0640|  3.8|B9        |D  V |STAR B9|
|PPM 357008|08 55 02.832|-60 38 40.92|-0.0028|  0.0380|  3.8|B8        |D F  |STAR B8|
|PPM 338096|09 34 26.592|-59 13 47.28|-0.0031|  0.0070|  3.8|B5        |P   V|STAR B5|
|PPM 345419|16 49 47.136|-59 02 29.04| 0.0049| -0.0280|  3.8|K5        |D F  |STAR K5|
|PPM 339063|10 27 52.728|-58 44 22.20|-0.0017|  0.0000|  3.8|F0        |F    |STAR F0|
|PPM 340769|12 11 39.120|-52 22 06.96|-0.0043| -0.0290|  3.8|B3        |V    |STAR B3|
|PPM 319720|14 37 53.208|-49 25 33.60|-0.0034| -0.0450|  3.8|B5        |V    |STAR B5|
|PPM 313920|09 04 09.288|-47 05 52.08|-0.0043| -0.0130|  3.8|K0        |F    |STAR K0|
|PPM 313395|08 40 37.584|-46 38 55.68| 0.0000|  0.0030|  3.8|F5        |D F  |STAR F5|
|PPM 319048|13 58 40.752|-44 48 12.96|-0.0028| -0.0280|  3.8|B3        |V    |STAR B3|
|PPM 322371|16 54 34.968|-42 21 40.32|-0.0116| -0.2220|  3.8|K5        |     |STAR K5|
|PPM 315161|10 14 44.160|-42 07 19.20|-0.0131|  0.0450|  3.8|A2        |F    |STAR A2|
|PPM 281010|05 04 24.384|-35 28 58.44| 0.0099| -0.0400|  3.8|K0        |D  V |STAR K0|
|PPM 280424|04 35 33.048|-30 33 44.28|-0.0035| -0.0120|  3.8|K0        |F    |STAR K0|
|PPM 264487|15 38 39.384|-29 46 40.08|-0.0017| -0.0200|  3.8|B3        |     |STAR B3|
|PPM 253043|07 43 32.400|-28 24 38.88|-0.0009|  0.0390|  3.8|K5        |D  V |STAR K5|
|PPM 400108|07 38 49.704|-26 48 10.08|-0.0010|  0.0200|  3.8|          |BD   |   STAR|
|PPM 251951|07 14 48.696|-26 46 21.72|-0.0009|  0.0010|  3.8|B3        |     |STAR B3|
|PPM 263376|14 46 00.288|-25 26 36.96|-0.0086| -0.1210|  3.8|F5        |CD   |STAR F5|
|PPM 252841|07 38 18.072|-25 21 53.64| 0.0006| -0.0170|  3.8|B8        |D  V |STAR B8|
|PPM 249494|05 51 19.296|-20 52 44.76| 0.0162| -0.6490|  3.8|K0        |F    |STAR K0|
|PPM 231336|16 11 59.736|-19 27 38.52|-0.0006| -0.0290|  3.8|B3        |D  V |STAR B3|
|PPM 222953|10 26 05.424|-16 50 10.68|-0.0089| -0.0800|  3.8|K5        |F    |STAR K5|
|PPM 204453|20 47 40.560|-09 29 44.88| 0.0023| -0.0340|  3.8|A0        |F    |STAR A0|
|PPM 201884|18 35 12.432|-08 14 38.76|-0.0010| -0.3120|  3.8|K0        |F    |STAR K0|
|PPM 400087|06 28 49.200|-07 02 00.96|-0.0010|  0.0000|  3.8|          |BD   |   STAR|
|PPM 188303|05 38 44.856|-02 36 00.72| 0.0009|  0.0010|  3.8|B0        |PD  R|STAR B0|
|PPM 181446|22 21 39.384|-01 23 14.28| 0.0088|  0.0070|  3.8|A0        |F    |STAR A0|
|PPM 400217|16 30 54.696|+01 59 03.12|-0.0020| -0.0800|  3.8|          |BD   |   STAR|
|PPM 164596|17 47 53.568|+02 42 26.28|-0.0015| -0.0740|  3.8|A0        |F    |STAR A0|
|PPM 156938|10 32 48.672|+09 18 23.76|-0.0004| -0.0030|  3.8|B0        |F    |STAR B0|
|PPM 400195|14 41 08.904|+13 43 42.96| 0.0040| -0.0200|  3.8|          |BD   |   STAR|
|PPM 131822|15 56 27.192|+15 39 41.76| 0.0216| -1.2810|  3.8|F5        |F    |STAR F5|
|PPM 138790|20 39 38.304|+15 54 43.20| 0.0045| -0.0020|  3.8|B8        |F    |STAR B8|
|PPM 119835|04 22 56.088|+17 32 33.00| 0.0075| -0.0300|  3.8|K0        |F    |STAR K0|
|PPM 136976|19 47 23.280|+18 32 03.48| 0.0005|  0.0080|  3.8|M0        |F    |STAR M0|
|PPM 132244|16 21 55.224|+19 09 11.16|-0.0033|  0.0430|  3.8|F0        |F    |STAR F0|
|PPM 96982 |07 04 06.528|+20 34 13.08|-0.0007|  0.0000|  3.8|G0        |D F  |STAR G0|
|PPM 107183|18 23 41.880|+21 46 10.92| 0.0141| -0.2420|  3.8|K0        |D F  |STAR K0|
|PPM 114048|22 07 00.672|+25 20 42.36| 0.0220|  0.0250|  3.8|F5        |D F  |STAR F5|
|PPM 97492 |07 25 43.584|+27 47 52.80|-0.0093| -0.0860|  3.8|K0        |F    |STAR K0|
|PPM 106802|18 07 32.544|+28 45 45.00| 0.0001|  0.0090|  3.8|A0        |F    |STAR A0|
|PPM 400161|11 18 10.992|+31 31 45.84|-0.0340| -0.5800|  3.8|          |BD   |   STAR|
|PPM 75534 |10 53 18.696|+34 12 53.64| 0.0070| -0.2780|  3.8|K0        |F    |STAR K0|
|PPM 400135|09 18 50.592|+36 48 09.00|-0.0030| -0.1200|  3.8|          |BD   |   STAR|
|PPM 47641 |05 02 28.680|+41 04 32.88| 0.0008| -0.0220|  3.8|K0        |F    |STAR K0|
|PPM 46487 |03 45 11.640|+42 34 42.60|-0.0013| -0.0020|  3.8|F5        |D F  |STAR F5|
|PPM 56383 |17 39 27.888|+46 00 23.04|-0.0005|  0.0050|  3.8|B3        |D F  |STAR B3|
|PPM 64456 |23 37 33.864|+46 27 29.52| 0.0157| -0.4210|  3.8|K0        |D F  |STAR K0|
|PPM 59524 |20 13 37.896|+46 44 29.04| 0.0004|  0.0030|  3.8|K0        |D F  |STAR K0|
|PPM 40777 |22 31 17.496|+50 16 57.00| 0.0143|  0.0190|  3.8|A0        |D F  |STAR A0|
|PPM 37459 |19 29 42.360|+51 43 47.28| 0.0022|  0.1300|  3.8|A2        |F    |STAR A2|
|PPM 37265 |19 17 06.144|+53 22 06.60| 0.0066|  0.1250|  3.8|K0        |F    |STAR K0|
|PPM 28039 |02 50 41.808|+55 53 43.80| 0.0020| -0.0140|  3.8|K0        |D F  |STAR K0|
|PPM 36240 |17 53 31.728|+56 52 21.72| 0.0114|  0.0800|  3.8|K0        |D F  |STAR K0|
|PPM 40731 |22 29 10.272|+58 24 54.72| 0.0019|  0.0010|  3.8|F5        |D F  |STAR F5|
|PPM 32349 |09 50 59.376|+59 02 19.32|-0.0380| -0.1510|  3.8|F0        |D F  |STAR F0|
|PPM 17889 |11 31 24.240|+69 19 51.96|-0.0073| -0.0170|  3.8|M0        |F    |STAR M0|
|PPM 373122|16 33 27.048|-78 53 49.56|-0.0453| -0.0760|  3.9|K0        |F    |STAR K0|
|PPM 369660|07 41 49.224|-72 36 21.96| 0.0066|  0.0180|  3.9|K0        |D F  |STAR K0|
|PPM 371540|12 32 27.960|-72 07 58.80|-0.0126| -0.0020|  3.9|B5        |F    |STAR B5|
|PPM 363676|18 56 57.000|-67 14 00.96|-0.0017|  0.0120|  3.9|F5        |F    |STAR F5|
|PPM 339804|11 08 35.376|-58 58 30.36|-0.0009|  0.0000|  3.9|F8        |F    |STAR F8|
|PPM 339549|10 53 29.520|-58 51 12.24| 0.0087|  0.0230|  3.9|K0        |D    |STAR K0|
|PPM 339993|11 21 00.432|-54 29 27.96|-0.0041| -0.0060|  3.9|B5        |D F  |STAR B5|
|PPM 334622|05 47 17.088|-51 03 59.76| 0.0010|  0.0790|  3.9|A3        |     |STAR A3|
|PPM 341006|12 28 02.400|-50 13 50.52|-0.0032| -0.0150|  3.9|B3        |F    |STAR B3|
|PPM 305952|01 31 15.120|-49 04 21.72| 0.0144|  0.1510|  3.9|K0        |F    |STAR K0|
|PPM 320330|15 11 56.088|-48 44 16.44|-0.0096| -0.0490|  3.9|B9        |D F  |STAR B9|
|PPM 304618|00 09 24.648|-45 44 50.64| 0.0119| -0.1810|  3.9|K0        |F    |STAR K0|
|PPM 320280|15 08 50.616|-45 16 47.28|-0.0014| -0.0190|  3.9|B3        |D  V |STAR B3|
|PPM 329009|23 10 21.552|-45 14 48.12| 0.0129| -0.0300|  3.9|K0        |F    |STAR K0|
|PPM 304874|00 26 12.240|-43 40 49.08| 0.0105|  0.0100|  3.9|A3        |     |STAR A3|
|PPM 308436|04 14 00.120|-42 17 39.84| 0.0042| -0.2080|  3.9|K0        |F    |STAR K0|
|PPM 298639|19 10 01.728|-39 20 27.24| 0.0000| -0.0390|  3.9|G5        |V    |STAR G5|
|PPM 299717|20 03 33.456|-37 56 27.60| 0.0055| -0.1030|  3.9|K5        |V    |STAR K5|
|PPM 281547|05 31 12.720|-35 28 14.16| 0.0014| -0.0350|  3.9|K0        |     |STAR K0|
|PPM 294334|15 50 57.528|-33 37 37.92|-0.0005| -0.0300|  3.9|B9        |F    |STAR B9|
|PPM 268205|18 18 03.216|-27 02 33.72| 0.0009| -0.0120|  3.9|K5        |V    |STAR K5|
|PPM 274599|23 06 40.848|-23 44 35.52| 0.0046| -0.0020|  3.9|G5        |D  V |STAR G5|
|PPM 269274|19 04 40.992|-21 44 29.40| 0.0056| -0.0600|  3.9|K0        |D    |STAR K0|
|PPM 266721|17 21 00.384|-21 06 46.80| 0.0180| -0.2080|  3.9|F5        |D  V |STAR F5|
|PPM 268080|18 13 45.816|-21 03 31.68| 0.0001|  0.0010|  3.9|B8        |D F  |STAR B8|
|PPM 208536|00 14 38.448|-18 55 58.44|-0.0013| -0.0740|  3.9|M0        |V    |STAR M0|
|PPM 225971|12 32 04.200|-16 11 45.96|-0.0297| -0.0640|  3.9|F0        |V    |STAR F0|
|PPM 230451|15 35 31.584|-14 47 22.56| 0.0044|  0.0090|  3.9|K0        |D F  |STAR K0|
|PPM 214604|04 38 10.800|-14 18 14.04|-0.0052| -0.1560|  3.9|K0        |D F  |STAR K0|
|PPM 215450|05 13 13.872|-12 56 28.32|-0.0011|  0.0070|  3.9|B8        |D  V |STAR B8|
|PPM 190531|07 41 14.832|-09 33 04.32|-0.0049| -0.0190|  3.9|K0        |F    |STAR K0|
|PPM 185202|02 56 25.656|-08 53 53.52| 0.0054| -0.2200|  3.9|K0        |F    |STAR K0|
|PPM 202441|19 01 40.848|-05 44 21.12|-0.0011| -0.0450|  3.9|K0        |V    |STAR K0|
|PPM 197840|14 43 03.624|-05 39 29.52| 0.0073| -0.3160|  3.9|F5        |F    |STAR F5|
